"","pond_name","Decade","Scenario","Model","month","mean_med_temp"
"1868","WDD","2060s","8.5","CRD85",8,18.1235668916602
"1869","WDD","2060s","8.5","CRD85",9,17.2486698736116
"1870","WDD","2060s","8.5","CRD85",10,17.5795413215162
"1871","WDD","2060s","8.5","CRD85",11,14.4995562195195
"1872","WDD","2060s","8.5","CRD85",12,11.707720541371
"1873","WDD","2090s","4.5","CRD45",1,10.2767684766642
"1874","WDD","2090s","4.5","CRD45",2,8.61419804514504
"1875","WDD","2090s","4.5","CRD45",3,8.55592923941506
"1876","WDD","2090s","4.5","CRD45",4,11.7644981267684
"1877","WDD","2090s","4.5","CRD45",5,13.8345660915099
"1878","WDD","2090s","4.5","CRD45",6,15.6311853462964
"1879","WDD","2090s","4.5","CRD45",7,17.2794799715067
"1880","WDD","2090s","4.5","CRD45",8,18.2047046847626
"1881","WDD","2090s","4.5","CRD45",9,17.2680835093752
"1882","WDD","2090s","4.5","CRD45",10,15.4621539273711
"1883","WDD","2090s","4.5","CRD45",11,13.3257236145965
"1884","WDD","2090s","4.5","CRD45",12,12.0118849013852
"1885","WDD","2090s","8.5","CRD85",1,13.3149338269167
"1886","WDD","2090s","8.5","CRD85",2,10.8645334409474
"1887","WDD","2090s","8.5","CRD85",3,11.6186383656614
"1888","WDD","2090s","8.5","CRD85",4,13.3637799901737
"1889","WDD","2090s","8.5","CRD85",5,16.1515920429863
"1890","WDD","2090s","8.5","CRD85",6,17.3622190239353
"1891","WDD","2090s","8.5","CRD85",7,20.5385917635634
"1892","WDD","2090s","8.5","CRD85",8,20.331153607772
"1893","WDD","2090s","8.5","CRD85",9,19.3935392373213
"1894","WDD","2090s","8.5","CRD85",10,21.2448313045952
"1895","WDD","2090s","8.5","CRD85",11,17.3583268258286
"1896","WDD","2090s","8.5","CRD85",12,14.8153389517113
"1897","WDD","Other","4.5","CRD45",1,6.4196327618878
"1898","WDD","Other","4.5","CRD45",2,5.9649183752683
"1899","WDD","Other","4.5","CRD45",3,5.51129150438322
"1900","WDD","Other","4.5","CRD45",4,7.63139023479011
"1901","WDD","Other","4.5","CRD45",5,10.5161097896459
"1902","WDD","Other","4.5","CRD45",6,13.1777666191138
"1903","WDD","Other","4.5","CRD45",7,15.0804558668786
"1904","WDD","Other","4.5","CRD45",8,15.8424525558054
"1905","WDD","Other","4.5","CRD45",9,14.9830700111517
"1906","WDD","Other","4.5","CRD45",10,12.7806398859199
"1907","WDD","Other","4.5","CRD45",11,9.76342565262736
"1908","WDD","Other","4.5","CRD45",12,7.72787033094678
"1909","WDD","Other","8.5","CRD85",1,7.63348994095595
"1910","WDD","Other","8.5","CRD85",2,6.33977787813733
"1911","WDD","Other","8.5","CRD85",3,6.71792842720418
"1912","WDD","Other","8.5","CRD85",4,8.10782733419191
"1913","WDD","Other","8.5","CRD85",5,11.1890770944641
"1914","WDD","Other","8.5","CRD85",6,13.7627312693178
"1915","WDD","Other","8.5","CRD85",7,16.2949167707048
"1916","WDD","Other","8.5","CRD85",8,16.7506647033169
"1917","WDD","Other","8.5","CRD85",9,15.8770904591611
"1918","WDD","Other","8.5","CRD85",10,15.319913472004
"1919","WDD","Other","8.5","CRD85",11,12.0098743009768
"1920","WDD","Other","8.5","CRD85",12,9.43544925664622
